Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,CPU Usage %,Memory Usage MB,Threat Score,Threat Level,Defense Action
ISSUE-0362,KEY-0362,Unauthorized Access Leading to Data Exposure,1,Data Breach,Critical,Resolved,Reporter 10,Assignee 9,2023-12-23,2023-12-29 00:00:00.000000,6,22.08,Critical,Operations,Steps to resolve Unauthorized Access Leading to Data Exposure,271382.0,KRI,User_65,2023-12-23 16:39:00,file_access,Unknown,Unknown,900,26,10,7493.0,48.13696544144169,4269,9.616,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0363,KEY-0363,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Resolved,Reporter 5,Assignee 6,2023-11-04,2023-11-09 00:00:00.000000,5,74.1,Critical,IT,Steps to resolve Detected Malware Infiltration in Internal Systems,1323615.0,KRI,User_14,2023-11-04 13:21:00,login,FR,FR,900,26,15,615.0,68.98575281236953,7389,18.320000000000004,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0364,KEY-0364,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,In Progress,Reporter 5,Assignee 17,2025-07-13,2025-09-19 22:15:24.985808,68,38.9,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,2227604.0,KPI,User_41,2025-07-13 21:19:00,file_access,JP,JP,900,26,6,3146.0,43.62492364841232,3229,12.68,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0365,KEY-0365,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Closed,Reporter 10,Assignee 16,2025-01-17,2025-01-24 00:00:00.000000,7,31.25,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,2090312.0,KRI,User_19,2025-01-17 21:09:00,login,CANADA,CANADA,1652,26,28,743.0,79.97541527354375,6714,11.75,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0366,KEY-0366,Weak Authentication Protocols,1,Access Control,Low,Open,Reporter 1,Assignee 1,2025-02-16,2025-09-19 22:15:24.985808,215,10.46,Critical,Finance,Steps to resolve Weak Authentication Protocols,1189985.0,KPI,User_84,2025-02-16 20:35:00,data_modification,Unknown,Unknown,900,27,12,2082.5,29.06935250316682,5303,5.492000000000001,Medium,Log Activity for Reference | Limit Data Transfer
ISSUE-0367,KEY-0367,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Resolved,Reporter 6,Assignee 18,2025-05-25,2025-05-26 00:00:00.000000,1,2.0,Low,Sales,Steps to resolve Insufficient Access Control Measures,1391951.0,KPI,User_61,2025-05-25 23:31:00,file_access,CANADA,CANADA,900,26,6,2366.0,56.92546540775696,5009,4.2,Medium,Increase Monitoring & Investigate | Limit Data Transfer
ISSUE-0368,KEY-0368,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Closed,Reporter 2,Assignee 12,2025-06-21,2025-06-29 00:00:00.000000,8,35.81,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,255617.0,KPI,User_42,2025-06-21 20:44:00,data_modification,DE,FR,1385,26,10,1316.0,35.81378698251844,4557,12.562,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0369,KEY-0369,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Medium,In Progress,Reporter 10,Assignee 5,2025-05-29,2025-09-19 22:15:24.985808,113,57.67,Critical,Operations,Steps to resolve Access by Unauthorized Personnel Detected,861865.0,KRI,User_77,2025-05-29 21:17:00,data_modification,Unknown,Unknown,900,27,9,8142.5,42.83344800621186,6558,15.834,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0370,KEY-0370,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Medium,Closed,Reporter 6,Assignee 4,2023-01-20,2023-01-29 00:00:00.000000,9,26.32,Critical,Sales,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,939472.5,KRI,User_48,2023-01-20 02:00:00,file_access,IN,JP,2379,26,12,680.0,37.0555084391637,5423,9.413999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0371,KEY-0371,Detected Malware Infiltration in Internal Systems,1,Malware,Medium,In Progress,Reporter 5,Assignee 19,2023-09-13,2025-09-19 22:15:24.985808,737,37.14,Critical,Finance,Steps to resolve Detected Malware Infiltration in Internal Systems,881422.5,KRI,User_41,2023-09-13 07:02:00,file_access,Unknown,Unknown,1338,26,9,5905.0,20.437537607891095,4254,11.578,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0372,KEY-0372,Outdated Operating System Components,1,System Vulnerability,Medium,Resolved,Reporter 3,Assignee 9,2023-09-04,2023-09-13 00:00:00.000000,9,20.68,Critical,HR,Steps to resolve Outdated Operating System Components,912675.0,KPI,User_47,2023-09-04 20:13:00,login,AU,AU,1227,27,15,2372.5,47.92708300491813,3789,8.285999999999998,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer
ISSUE-0373,KEY-0373,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,In Progress,Reporter 8,Assignee 5,2024-07-29,2025-09-19 22:15:24.985808,417,25.96,Critical,External Contractors,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1035172.5,KRI,User_52,2024-07-29 04:35:00,file_access,USA,FR,1263,26,12,2467.5,31.533784681194383,4380,8.591999999999999,High,Flag for Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0374,KEY-0374,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,In Progress,Reporter 7,Assignee 7,2023-05-22,2025-09-19 22:15:24.985808,851,72.16,Critical,C-Suite Executives,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2969165.0,KRI,User_80,2023-05-22 20:34:00,data_modification,Unknown,CANADA,1966,28,6,3527.0,51.55056154965749,3822,19.332,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0375,KEY-0375,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,In Progress,Reporter 3,Assignee 17,2023-10-20,2025-09-19 22:15:24.985808,700,83.7,Critical,Legal,Steps to resolve Incomplete Risk Management Framework,1980299.0,KPI,User_51,2023-10-20 05:34:00,data_modification,FR,USA,900,28,21,1778.0,29.719018834627565,6491,22.290000000000003,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0376,KEY-0376,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Open,Reporter 7,Assignee 4,2023-02-07,2025-09-19 22:15:24.985808,955,53.72,Critical,C-Suite Executives,Steps to resolve Unauthorized Access Leading to Data Exposure,2472390.0,KRI,User_86,2023-02-07 09:11:00,data_modification,JP,JP,2351,26,18,4825.0,70.28401899280874,4121,14.293999999999999,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0377,KEY-0377,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,High,Resolved,Reporter 10,Assignee 18,2024-12-26,2025-01-01 00:00:00.000000,6,14.81,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,369194.0,KPI,User_37,2024-12-26 11:39:00,data_modification,CANADA,CANADA,900,26,6,2069.0,32.44133070097874,6148,7.811999999999999,High,Restrict User Activity & Monitor Logs | Lock Account & Alert | Limit Data Transfer
ISSUE-0378,KEY-0378,Inadequate Firewall Configurations,1,Network Security,Medium,Resolved,Reporter 4,Assignee 9,2025-03-17,2025-03-23 00:00:00.000000,6,79.39,Critical,IT,Steps to resolve Inadequate Firewall Configurations,1510027.5,KPI,User_50,2025-03-17 16:09:00,data_modification,IN,IN,1936,26,21,952.5,47.021992202128985,6157,19.978,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0379,KEY-0379,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Closed,Reporter 8,Assignee 18,2025-04-11,2025-04-13 00:00:00.000000,2,73.04,Critical,Finance,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1556962.5,KRI,User_67,2025-04-11 10:40:00,file_access,AU,JP,900,26,12,5562.5,70.61155228381332,4515,17.758000000000006,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0380,KEY-0380,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Open,Reporter 3,Assignee 20,2025-04-02,2025-09-19 22:15:24.985808,170,43.54,Critical,IT,Steps to resolve Incomplete Risk Management Framework,871499.0,KPI,User_19,2025-04-02 10:59:00,file_access,USA,USA,900,26,13,4433.0,62.15595934992767,7457,13.908,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0381,KEY-0381,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Low,Closed,Reporter 3,Assignee 6,2024-07-05,2024-07-11 00:00:00.000000,6,58.77,Critical,Legal,Steps to resolve Insufficient Coverage in Annual Risk Assessment,2318845.0,KPI,User_46,2024-07-05 09:19:00,data_modification,FR,AU,2146,30,9,3417.5,49.301125143535074,6112,15.104000000000001,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0382,KEY-0382,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Open,Reporter 3,Assignee 1,2024-05-11,2025-09-19 22:15:24.985808,496,53.55,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1488880.0,KRI,User_65,2024-05-11 18:10:00,login,JP,JP,1807,26,12,3047.5,40.62057799658262,5866,14.11,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0383,KEY-0383,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,In Progress,Reporter 4,Assignee 5,2023-01-06,2025-09-19 22:15:24.985808,987,16.55,Critical,IT,Steps to resolve Delayed Patching of Known Vulnerabilities,2968355.0,KPI,User_43,2023-01-06 12:08:00,file_access,JP,JP,1916,39,10,2684.0,56.70802613845341,4837,8.209999999999999,High,Restrict User Activity & Monitor Logs | Lock Account & Alert | Limit Data Transfer
ISSUE-0384,KEY-0384,Weak Authentication Protocols,1,Access Control,Medium,In Progress,Reporter 2,Assignee 20,2024-03-10,2025-09-19 22:15:24.985808,558,77.18,Critical,Sales,Steps to resolve Weak Authentication Protocols,2260990.0,KPI,User_1,2024-03-10 09:52:00,file_access,CANADA,CANADA,900,26,9,1812.5,20.874517409291588,6688,19.736,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0385,KEY-0385,Inconsistent Review of Security Policies,1,Management Oversight,Medium,Open,Reporter 4,Assignee 13,2025-05-16,2025-09-19 22:15:24.985808,126,25.72,Critical,Finance,Steps to resolve Inconsistent Review of Security Policies,925042.5,KPI,User_7,2025-05-16 15:07:00,data_modification,UK,AU,900,26,12,562.5,40.150559030842125,6961,9.443999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0386,KEY-0386,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,Open,Reporter 9,Assignee 4,2024-11-05,2025-09-19 22:15:24.985808,318,23.55,Critical,Sales,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1405360.0,KRI,User_46,2024-11-05 06:27:00,file_access,UK,UK,1126,26,15,960.0,32.829580695461615,4064,8.11,High,Flag for Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0387,KEY-0387,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Medium,Resolved,Reporter 10,Assignee 4,2025-08-13,2025-08-18 00:00:00.000000,5,72.92,Critical,IT,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1513697.5,KPI,User_79,2025-08-13 14:37:00,file_access,EU,EU,1252,26,9,2542.5,22.95852015968866,3266,18.534000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0388,KEY-0388,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Closed,Reporter 7,Assignee 1,2023-10-20,2023-10-24 00:00:00.000000,4,43.16,Critical,IT,Steps to resolve Supplier Security Compliance Gaps,1274138.0,KPI,User_90,2023-10-20 02:31:00,data_modification,CANADA,CANADA,900,35,21,2066.0,41.655744538648904,7188,13.982,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0389,KEY-0389,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Medium,Resolved,Reporter 10,Assignee 12,2023-01-22,2023-01-28 00:00:00.000000,6,27.94,Critical,Legal,Steps to resolve Successful Phishing Attempt Targeting Executives,1646475.0,KRI,User_73,2023-01-22 07:46:00,data_modification,JP,AU,900,26,12,4845.0,54.37383937240967,3485,9.538,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0390,KEY-0390,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,Closed,Reporter 4,Assignee 18,2023-11-01,2023-11-03 00:00:00.000000,2,39.68,Critical,Finance,Steps to resolve Weak Cloud Storage Access Controls,1647557.5,KRI,User_40,2023-11-01 23:34:00,data_modification,JP,JP,1426,26,9,4835.0,26.964362199593356,4526,11.685999999999998,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0391,KEY-0391,Access by Unauthorized Personnel Detected,1,Unauthorized Access,Low,Closed,Reporter 3,Assignee 1,2025-05-13,2025-05-15 00:00:00.000000,2,2.0,Low,External Contractors,Steps to resolve Access by Unauthorized Personnel Detected,2197082.5,KRI,User_1,2025-05-13 07:34:00,login,AU,AU,951,27,21,2292.5,62.115530185956686,7604,2.5,Low,No Action Needed | Limit Data Transfer
ISSUE-0392,KEY-0392,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Closed,Reporter 3,Assignee 18,2025-04-27,2025-05-07 00:00:00.000000,10,65.13,Critical,Finance,Steps to resolve Incomplete Risk Management Framework,1784624.0,KPI,User_61,2025-04-27 06:01:00,file_access,FR,FR,915,28,17,3098.0,20.767871335455784,6055,18.076,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0393,KEY-0393,Weak Authentication Protocols,1,Access Control,Critical,In Progress,Reporter 7,Assignee 2,2025-01-14,2025-09-19 22:15:24.985808,248,104.5,Critical,Legal,Steps to resolve Weak Authentication Protocols,2424893.0,KPI,User_83,2025-01-14 02:33:00,data_modification,DE,IN,1793,26,24,2039.0,51.657000483404765,6030,26.450000000000003,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0394,KEY-0394,Inadequate Firewall Configurations,1,Network Security,Critical,Resolved,Reporter 9,Assignee 14,2024-03-06,2024-03-12 00:00:00.000000,6,6.64,Medium,HR,Steps to resolve Inadequate Firewall Configurations,2918225.0,KPI,User_4,2024-03-06 21:37:00,login,Unknown,Unknown,1464,35,17,545.0,26.786854716856965,4847,5.7780000000000005,Medium,Increase Monitoring & Investigate | Limit Data Transfer
ISSUE-0395,KEY-0395,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Resolved,Reporter 4,Assignee 11,2023-08-28,2023-09-01 00:00:00.000000,4,35.31,Critical,C-Suite Executives,Steps to resolve Incomplete Risk Management Framework,1460813.0,KPI,User_58,2023-08-28 11:03:00,file_access,AU,AU,903,26,10,12542.0,32.866348178895656,7228,11.912,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0396,KEY-0396,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,In Progress,Reporter 8,Assignee 19,2025-08-08,2025-09-19 22:15:24.985808,42,52.34,Critical,Operations,Steps to resolve Non-Compliance with Data Protection Regulations,343592.5,KRI,User_96,2025-08-08 17:12:00,login,JP,JP,900,26,21,507.5,39.1736504086459,5241,13.868,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0397,KEY-0397,Weak Authentication Protocols,1,Access Control,Low,Open,Reporter 4,Assignee 6,2025-08-27,2025-09-19 22:15:24.985808,23,45.27,Critical,Legal,Steps to resolve Weak Authentication Protocols,391572.5,KPI,User_13,2025-08-27 05:08:00,data_modification,IN,IN,1084,26,12,1702.5,52.42349939428286,4056,12.453999999999999,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0398,KEY-0398,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,In Progress,Reporter 7,Assignee 20,2024-01-09,2025-09-19 22:15:24.985808,619,2.0,Low,HR,Steps to resolve Successful Phishing Attempt Targeting Executives,2935754.0,KRI,User_7,2024-01-09 01:29:00,data_modification,FR,FR,900,28,6,4970.0,63.973668568950195,6335,4.899999999999999,Medium,Increase Monitoring & Investigate | Limit Data Transfer
ISSUE-0399,KEY-0399,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Medium,Resolved,Reporter 4,Assignee 5,2023-12-03,2023-12-09 00:00:00.000000,6,101.66,Critical,External Contractors,Steps to resolve Delayed Patching of Known Vulnerabilities,2156937.5,KPI,User_83,2023-12-03 17:50:00,data_modification,Unknown,Unknown,1358,26,18,1882.5,79.13780828048313,3668,24.432000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0400,KEY-0400,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Low,Resolved,Reporter 8,Assignee 8,2024-03-08,2024-03-12 00:00:00.000000,4,37.93,Critical,C-Suite Executives,Steps to resolve Non-Compliance with Data Protection Regulations,2073835.0,KRI,User_4,2024-03-08 02:00:00,file_access,CANADA,CANADA,900,26,15,1172.5,36.92465410436776,4758,10.786,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0401,KEY-0401,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,In Progress,Reporter 10,Assignee 6,2024-12-19,2025-09-19 22:15:24.985808,274,59.98,Critical,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,2132105.0,KPI,User_60,2024-12-19 15:19:00,file_access,EU,USA,2156,26,15,1935.0,25.933571807450377,5916,15.395999999999999,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0402,KEY-0402,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Closed,Reporter 7,Assignee 6,2025-05-09,2025-05-13 00:00:00.000000,4,69.98,Critical,C-Suite Executives,Steps to resolve Weak Cloud Storage Access Controls,1081916.0,KRI,User_75,2025-05-09 11:32:00,login,Unknown,Unknown,1209,26,21,671.0,21.85464193296681,4676,19.196,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0403,KEY-0403,Supplier Security Compliance Gaps,1,Procurement Security,Low,Resolved,Reporter 3,Assignee 5,2024-06-26,2024-07-04 00:00:00.000000,8,16.4,Critical,Operations,Steps to resolve Supplier Security Compliance Gaps,1614125.0,KPI,User_71,2024-06-26 09:38:00,login,USA,USA,900,26,12,1042.5,55.77078319059346,6221,6.829999999999999,Medium,Log Activity for Reference | Limit Data Transfer
ISSUE-0404,KEY-0404,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Medium,In Progress,Reporter 9,Assignee 14,2024-07-14,2025-09-19 22:15:24.985808,432,51.54,Critical,HR,Steps to resolve Insufficient Coverage in Annual Risk Assessment,278405.0,KPI,User_21,2024-07-14 23:35:00,login,UK,UK,900,30,21,1172.5,73.64659055888274,5864,14.607999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0405,KEY-0405,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Critical,Closed,Reporter 1,Assignee 2,2024-01-12,2024-01-14 00:00:00.000000,2,54.19,Critical,HR,Steps to resolve High-Volume Distributed Denial-of-Service Attack,670511.0,KRI,User_13,2024-01-12 01:42:00,login,UK,UK,1384,26,10,5639.0,60.5337446026911,6539,16.138,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0406,KEY-0406,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,High,In Progress,Reporter 8,Assignee 14,2025-08-05,2025-09-19 22:15:24.985808,45,61.13,Critical,Legal,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1132478.0,KPI,User_20,2025-08-05 23:50:00,login,IN,IN,1323,26,17,6233.0,48.97401964420486,3393,17.125999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0407,KEY-0407,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Low,Resolved,Reporter 10,Assignee 9,2024-06-07,2024-06-14 00:00:00.000000,7,46.44,Critical,C-Suite Executives,Steps to resolve Missing or Inaccurate Asset Records,2361267.5,KPI,User_13,2024-06-07 17:39:00,file_access,Unknown,Unknown,1170,26,6,4647.5,37.6711296449745,4217,12.488,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer
ISSUE-0408,KEY-0408,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Medium,Resolved,Reporter 1,Assignee 12,2024-08-19,2024-08-27 00:00:00.000000,8,24.5,Critical,C-Suite Executives,Steps to resolve Insufficient Coverage in Annual Risk Assessment,1849337.5,KPI,User_58,2024-08-19 02:30:00,login,FR,FR,900,26,21,2645.0,46.290006887682196,5898,9.049999999999999,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0409,KEY-0409,Outdated Operating System Components,1,System Vulnerability,Medium,Closed,Reporter 2,Assignee 6,2025-02-07,2025-02-14 00:00:00.000000,7,69.72,Critical,C-Suite Executives,Steps to resolve Outdated Operating System Components,835155.0,KPI,User_33,2025-02-07 11:32:00,login,IN,IN,1833,26,15,1452.5,27.186979075204484,7760,18.044000000000004,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0410,KEY-0410,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,Resolved,Reporter 5,Assignee 10,2023-04-30,2023-05-09 00:00:00.000000,9,40.76,Critical,IT,Steps to resolve Successful Phishing Attempt Targeting Executives,1799039.0,KRI,User_30,2023-04-30 12:10:00,login,FR,FR,2573,26,13,707.0,75.64946134134462,4064,13.701999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0411,KEY-0411,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Medium,Open,Reporter 1,Assignee 10,2023-03-20,2025-09-19 22:15:24.985808,914,71.4,Critical,HR,Steps to resolve Increased Exposure due to Insufficient Data Encryption,154785.0,KRI,User_4,2023-03-20 22:16:00,login,Unknown,Unknown,900,39,9,1550.0,45.72587689939046,4107,18.43,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer
ISSUE-0412,KEY-0412,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Resolved,Reporter 10,Assignee 10,2023-05-04,2023-05-10 00:00:00.000000,6,35.86,Critical,Operations,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2473127.0,KRI,User_6,2023-05-04 15:20:00,data_modification,IN,IN,1847,26,17,5699.0,56.26021691020296,3228,11.872,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0413,KEY-0413,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Closed,Reporter 3,Assignee 9,2023-07-30,2023-08-01 00:00:00.000000,2,102.51,Critical,Legal,Steps to resolve High-Volume Distributed Denial-of-Service Attack,749312.0,KRI,User_3,2023-07-30 01:10:00,file_access,Unknown,IN,1040,26,10,5738.0,73.97612511511605,3735,25.152000000000005,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0414,KEY-0414,Inconsistent Review of Security Policies,1,Management Oversight,High,Open,Reporter 6,Assignee 8,2024-05-30,2025-09-19 22:15:24.985808,477,60.2,Critical,IT,Steps to resolve Inconsistent Review of Security Policies,2970818.0,KPI,User_32,2024-05-30 06:50:00,login,Unknown,Unknown,900,26,13,1121.0,51.566863519838975,3316,16.939999999999998,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
ISSUE-0415,KEY-0415,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Critical,Resolved,Reporter 8,Assignee 14,2025-05-08,2025-05-17 00:00:00.000000,9,60.17,Critical,C-Suite Executives,Steps to resolve Weak Cloud Storage Access Controls,2348969.0,KRI,User_39,2025-05-08 01:36:00,data_modification,USA,USA,900,26,21,4871.0,20.18898205198482,4765,17.433999999999997,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0416,KEY-0416,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Resolved,Reporter 9,Assignee 3,2023-07-07,2023-07-08 00:00:00.000000,1,92.11,Critical,IT,Steps to resolve Insufficient Access Control Measures,1396226.0,KPI,User_69,2023-07-07 04:36:00,file_access,AU,AU,900,26,13,2489.0,60.52672785015863,5696,23.572000000000003,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0417,KEY-0417,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Critical,Closed,Reporter 3,Assignee 12,2025-03-11,2025-03-19 00:00:00.000000,8,20.45,Critical,C-Suite Executives,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1280702.0,KRI,User_27,2025-03-11 18:12:00,login,JP,UK,900,28,10,5255.0,59.70582372611139,6201,9.639999999999999,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer
ISSUE-0418,KEY-0418,Supplier Security Compliance Gaps,1,Procurement Security,High,Closed,Reporter 2,Assignee 6,2023-02-07,2023-02-17 00:00:00.000000,10,63.48,Critical,Finance,Steps to resolve Supplier Security Compliance Gaps,265985.0,KPI,User_84,2023-02-07 16:52:00,login,Unknown,Unknown,900,26,3,3956.0,79.61412212113328,6839,17.696,Critical,Escalate to Security Operations Center (SOC) & Block User | Limit Data Transfer
ISSUE-0419,KEY-0419,Outdated Operating System Components,1,System Vulnerability,Medium,Resolved,Reporter 2,Assignee 9,2024-06-06,2024-06-11 00:00:00.000000,5,2.0,Low,Sales,Steps to resolve Outdated Operating System Components,1384760.0,KPI,User_7,2024-06-06 00:34:00,login,AU,CANADA,2088,26,12,3140.0,48.15808798306227,3573,3.1500000000000004,Low,Log for Reference | Limit Data Transfer
ISSUE-0420,KEY-0420,Incomplete Risk Management Framework,1,Risk Management Maturity,High,Open,Reporter 5,Assignee 17,2024-06-10,2025-09-19 22:15:24.985808,466,58.69,Critical,HR,Steps to resolve Incomplete Risk Management Framework,1105727.0,KPI,User_39,2024-06-10 09:29:00,file_access,JP,CN,1173,26,17,3647.0,59.98119727490619,7526,16.788,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer
