Issue ID,Issue Key,Issue Name,Issue Volume,Category,Severity,Status,Reporters,Assignees,Date Reported,Date Resolved,Issue Response Time Days,Impact Score,Risk Level,Department Affected,Remediation Steps,Cost,KPI/KRI,User ID,Timestamps,Activity Type,User Location,IP Location,Session Duration in Second,Num Files Accessed,Login Attempts,Data Transfer MB,Threat Score,Threat Level,Defense Action,Color
ISSUE-0685,KEY-0685,Weak Authentication Protocols,1,Access Control,High,Open,Reporter 9,Assignee 15,2023-11-09,2025-01-29 01:48:48.548031,447,48.17,Critical,IT,Steps to resolve Weak Authentication Protocols,737744.0,KPI,User_93,2023-11-09 15:30:00,file_access,CANADA,UK,2518,26,13,3887.0,15.534,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0686,KEY-0686,Insufficient Coverage in Annual Risk Assessment,1,Risk Assessment Coverage,Critical,Open,Reporter 8,Assignee 9,2023-10-24,2025-01-29 01:48:48.548031,463,48.16,Critical,C-Suite Executives,Steps to resolve Insufficient Coverage in Annual Risk Assessment,388514.0,KPI,User_77,2023-10-24 13:20:00,file_access,FR,UK,900,26,17,7667.0,16.131999999999998,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0687,KEY-0687,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,Critical,In Progress,Reporter 9,Assignee 20,2023-10-04,2025-01-29 01:48:48.548031,483,2.0,Low,Finance,Steps to resolve Successful Phishing Attempt Targeting Executives,2617166.0,KRI,User_86,2023-10-04 02:01:00,data_modification,DE,DE,900,26,13,3173.0,5.3,Medium,Increase Monitoring & Investigate | Limit Data Transfer,Orange
ISSUE-0688,KEY-0688,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,In Progress,Reporter 9,Assignee 7,2024-12-10,2025-01-29 01:48:48.548031,50,103.51,Critical,Operations,Steps to resolve Unauthorized Access Leading to Data Exposure,2358015.0,KRI,User_83,2024-12-10 01:09:00,data_modification,IN,IN,2153,26,18,1507.5,25.702,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0689,KEY-0689,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,In Progress,Reporter 10,Assignee 3,2024-01-18,2025-01-29 01:48:48.548031,377,41.48,Critical,Legal,Steps to resolve Non-Compliance with Data Protection Regulations,1182510.0,KRI,User_34,2024-01-18 05:27:00,login,IN,IN,942,26,6,3102.5,13.296,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0690,KEY-0690,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Closed,Reporter 5,Assignee 14,2024-08-03,2024-08-04 00:00:00.000000,1,61.81,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,1582373.0,KRI,User_34,2024-08-03 12:47:00,file_access,AU,AU,1010,26,17,2942.0,17.862000000000002,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0691,KEY-0691,Unauthorized Access Leading to Data Exposure,1,Data Breach,Low,Open,Reporter 9,Assignee 18,2024-01-27,2025-01-29 01:48:48.548031,368,35.18,Critical,C-Suite Executives,Steps to resolve Unauthorized Access Leading to Data Exposure,444882.5,KRI,User_96,2024-01-27 13:34:00,file_access,UK,USA,1695,26,21,685.0,11.136,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0692,KEY-0692,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Resolved,Reporter 1,Assignee 2,2024-09-21,2024-09-29 00:00:00.000000,8,60.04,Critical,Finance,Steps to resolve Delayed Patching of Known Vulnerabilities,1316741.0,KPI,User_38,2024-09-21 19:26:00,data_modification,CN,CN,900,28,6,7700.0,18.508000000000003,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0693,KEY-0693,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Resolved,Reporter 8,Assignee 16,2023-07-23,2023-07-27 00:00:00.000000,4,63.95,Critical,Sales,Steps to resolve Delayed Patching of Known Vulnerabilities,1903632.5,KPI,User_28,2023-07-23 17:43:00,login,DE,DE,900,26,6,970.0,16.69,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0694,KEY-0694,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Medium,Closed,Reporter 3,Assignee 3,2023-04-08,2023-04-10 00:00:00.000000,2,63.71,Critical,C-Suite Executives,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,1352487.5,KPI,User_69,2023-04-08 05:08:00,file_access,DE,DE,952,26,6,1392.5,17.342000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0695,KEY-0695,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Open,Reporter 4,Assignee 18,2024-07-25,2025-01-29 01:48:48.548031,188,34.36,Critical,Sales,Steps to resolve Detected Malware Infiltration in Internal Systems,2688119.0,KRI,User_31,2024-07-25 18:34:00,file_access,Unknown,Unknown,1358,28,10,1025.0,13.372,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0696,KEY-0696,Insufficient Access Control Measures,1,Control Effectiveness,High,In Progress,Reporter 9,Assignee 5,2024-02-12,2025-01-29 01:48:48.548031,352,8.71,High,Operations,Steps to resolve Insufficient Access Control Measures,1950053.0,KPI,User_54,2024-02-12 13:27:00,login,CN,DE,1369,26,24,1592.0,7.242000000000001,High,Restrict User Activity & Monitor Logs | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0697,KEY-0697,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,High,Resolved,Reporter 2,Assignee 7,2024-10-03,2024-10-04 00:00:00.000000,1,77.37,Critical,Operations,Steps to resolve Delayed Patching of Known Vulnerabilities,2489471.0,KPI,User_5,2024-10-03 08:31:00,data_modification,FR,FR,970,26,21,1745.0,20.974000000000004,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0698,KEY-0698,Supplier Security Compliance Gaps,1,Procurement Security,Medium,In Progress,Reporter 4,Assignee 20,2023-07-01,2025-01-29 01:48:48.548031,578,14.99,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,1673520.0,KPI,User_67,2023-07-01 22:26:00,data_modification,FR,FR,1896,26,12,3727.5,7.998,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0699,KEY-0699,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,Closed,Reporter 5,Assignee 11,2024-06-07,2024-06-13 00:00:00.000000,6,26.72,Critical,IT,Steps to resolve Non-Compliance with Data Protection Regulations,711085.0,KRI,User_91,2024-06-07 23:39:00,login,UK,UK,1012,26,12,3227.5,10.144000000000002,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0700,KEY-0700,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,High,Open,Reporter 6,Assignee 20,2023-05-12,2025-01-29 01:48:48.548031,628,6.63,Medium,Operations,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,764156.0,KPI,User_79,2023-05-12 18:26:00,data_modification,DE,DE,2547,26,21,7265.0,6.226,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0701,KEY-0701,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,Low,In Progress,Reporter 9,Assignee 9,2024-10-19,2025-01-29 01:48:48.548031,102,21.44,Critical,Sales,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1456570.0,KRI,User_19,2024-10-19 14:31:00,file_access,AU,DE,1778,26,9,602.5,8.388,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0702,KEY-0702,Outdated Operating System Components,1,System Vulnerability,Low,In Progress,Reporter 1,Assignee 1,2024-08-07,2025-01-29 01:48:48.548031,175,90.64,Critical,External Contractors,Steps to resolve Outdated Operating System Components,1850430.0,KPI,User_49,2024-08-07 14:49:00,file_access,FR,FR,900,26,9,1445.0,22.228,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0703,KEY-0703,Non-Compliance with Data Protection Regulations,1,Legal Compliance,Medium,In Progress,Reporter 5,Assignee 9,2024-03-08,2025-01-29 01:48:48.548031,327,53.46,Critical,HR,Steps to resolve Non-Compliance with Data Protection Regulations,252990.0,KRI,User_91,2024-03-08 14:32:00,data_modification,IN,IN,900,26,15,3875.0,15.692,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0704,KEY-0704,Detected Malware Infiltration in Internal Systems,1,Malware,Critical,Resolved,Reporter 9,Assignee 19,2024-09-09,2024-09-12 00:00:00.000000,3,9.08,High,Legal,Steps to resolve Detected Malware Infiltration in Internal Systems,2505749.0,KRI,User_79,2024-09-09 20:49:00,file_access,AU,AU,2093,26,10,3668.0,7.516,High,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0705,KEY-0705,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Resolved,Reporter 9,Assignee 6,2023-08-20,2023-08-24 00:00:00.000000,4,38.83,Critical,Sales,Steps to resolve Missing or Inaccurate Asset Records,656747.5,KPI,User_39,2023-08-20 14:14:00,data_modification,CN,CN,2236,26,9,605.0,12.566,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0706,KEY-0706,Incomplete Risk Management Framework,1,Risk Management Maturity,Critical,In Progress,Reporter 2,Assignee 15,2024-09-14,2025-01-29 01:48:48.548031,137,98.0,Critical,C-Suite Executives,Steps to resolve Incomplete Risk Management Framework,1279694.0,KPI,User_62,2024-09-14 08:10:00,data_modification,EU,EU,900,35,3,7976.0,25.700000000000003,Critical,Immediate System-wide Shutdown & Investigation | Limit Data Transfer,Dark Red
ISSUE-0707,KEY-0707,High-Volume Distributed Denial-of-Service Attack,1,DDOS,High,Closed,Reporter 7,Assignee 11,2024-09-22,2024-09-28 00:00:00.000000,6,54.49,Critical,C-Suite Executives,Steps to resolve High-Volume Distributed Denial-of-Service Attack,1708640.0,KRI,User_17,2024-09-22 10:25:00,data_modification,CN,CN,900,31,10,3401.0,16.598000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0708,KEY-0708,Weak Cloud Storage Access Controls,1,Cloud Security Posture,High,Open,Reporter 3,Assignee 2,2023-11-01,2025-01-29 01:48:48.548031,455,51.85,Critical,External Contractors,Steps to resolve Weak Cloud Storage Access Controls,732188.0,KRI,User_58,2023-11-01 18:02:00,login,FR,FR,1671,26,13,1961.0,16.270000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0709,KEY-0709,Insufficient Access Control Measures,1,Control Effectiveness,High,In Progress,Reporter 3,Assignee 17,2024-10-04,2025-01-29 01:48:48.548031,117,36.46,Critical,Legal,Steps to resolve Insufficient Access Control Measures,1561976.0,KPI,User_24,2024-10-04 12:54:00,login,FR,FR,2290,26,21,3341.0,13.192,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0710,KEY-0710,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Resolved,Reporter 9,Assignee 16,2023-12-05,2023-12-09 00:00:00.000000,4,51.95,Critical,External Contractors,Steps to resolve Successful Phishing Attempt Targeting Executives,1697309.0,KRI,User_83,2023-12-05 15:30:00,login,IN,DE,900,26,17,3704.0,16.090000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0711,KEY-0711,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Low,Open,Reporter 10,Assignee 8,2023-09-14,2025-01-29 01:48:48.548031,503,78.18,Critical,IT,Steps to resolve Weak Cloud Storage Access Controls,1513550.0,KRI,User_24,2023-09-14 07:01:00,file_access,CN,CN,900,26,12,4142.5,19.736000000000004,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0712,KEY-0712,Weak Authentication Protocols,1,Access Control,High,Resolved,Reporter 10,Assignee 5,2023-04-25,2023-04-26 00:00:00.000000,1,2.0,Low,Operations,Steps to resolve Weak Authentication Protocols,586310.0,KPI,User_42,2023-04-25 11:32:00,file_access,JP,CN,991,26,17,7697.0,4.3,Medium,Schedule Investigation | Limit Data Transfer,Yellow-Orange
ISSUE-0713,KEY-0713,Outdated Operating System Components,1,System Vulnerability,Low,Resolved,Reporter 2,Assignee 4,2023-03-01,2023-03-03 00:00:00.000000,2,42.93,Critical,HR,Steps to resolve Outdated Operating System Components,1596355.0,KPI,User_55,2023-03-01 23:51:00,file_access,CANADA,CANADA,2098,26,6,1110.0,12.286,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0714,KEY-0714,Supplier Security Compliance Gaps,1,Procurement Security,Critical,Resolved,Reporter 2,Assignee 12,2024-05-05,2024-05-13 00:00:00.000000,8,45.79,Critical,IT,Steps to resolve Supplier Security Compliance Gaps,2782397.0,KPI,User_86,2024-05-05 04:56:00,login,JP,JP,1086,26,10,2240.0,15.658,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0715,KEY-0715,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,Resolved,Reporter 4,Assignee 6,2023-08-19,2023-08-26 00:00:00.000000,7,75.93,Critical,IT,Steps to resolve Unauthorized Access Leading to Data Exposure,1534190.0,KRI,User_61,2023-08-19 17:14:00,data_modification,JP,CN,1275,26,21,674.0,20.886000000000003,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0716,KEY-0716,Outdated Operating System Components,1,System Vulnerability,Medium,Closed,Reporter 3,Assignee 12,2024-06-10,2024-06-17 00:00:00.000000,7,90.21,Critical,Sales,Steps to resolve Outdated Operating System Components,926232.5,KPI,User_97,2024-06-10 00:34:00,login,IN,IN,1485,26,15,1527.5,22.842,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0717,KEY-0717,Insufficient Access Control Measures,1,Control Effectiveness,Medium,Open,Reporter 7,Assignee 16,2023-11-09,2025-01-29 01:48:48.548031,447,18.06,Critical,External Contractors,Steps to resolve Insufficient Access Control Measures,1996775.0,KPI,User_82,2023-11-09 11:25:00,file_access,EU,EU,1457,26,12,4012.5,8.612,High,Alert Security Team & Review Logs | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0718,KEY-0718,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,Resolved,Reporter 7,Assignee 17,2024-04-26,2024-05-04 00:00:00.000000,8,39.74,Critical,Finance,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1099230.0,KRI,User_35,2024-04-26 07:55:00,login,Unknown,Unknown,1058,26,18,2320.0,12.048,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0719,KEY-0719,Supplier Security Compliance Gaps,1,Procurement Security,Medium,In Progress,Reporter 7,Assignee 5,2024-12-10,2025-01-29 01:48:48.548031,50,82.88,Critical,Sales,Steps to resolve Supplier Security Compliance Gaps,642172.5,KPI,User_3,2024-12-10 00:43:00,login,IN,IN,1516,26,6,3587.5,21.576,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0720,KEY-0720,Inconsistent Review of Security Policies,1,Management Oversight,High,Resolved,Reporter 3,Assignee 18,2024-04-05,2024-04-07 00:00:00.000000,2,32.71,Critical,External Contractors,Steps to resolve Inconsistent Review of Security Policies,2243051.0,KPI,User_100,2024-04-05 23:13:00,login,UK,UK,900,26,13,2393.0,12.042,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0721,KEY-0721,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Critical,In Progress,Reporter 5,Assignee 14,2025-01-07,2025-01-29 01:48:48.548031,22,18.81,Critical,Legal,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,800027.0,KPI,User_30,2025-01-07 13:51:00,data_modification,JP,CANADA,900,26,13,3866.0,10.262,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0722,KEY-0722,Sensitive Data Leak via Misconfigured Cloud Storage,1,Data Leak,Low,In Progress,Reporter 3,Assignee 2,2024-08-23,2025-01-29 01:48:48.548031,159,52.45,Critical,Operations,Steps to resolve Sensitive Data Leak via Misconfigured Cloud Storage,1209627.5,KRI,User_81,2024-08-23 23:40:00,file_access,UK,UK,900,26,15,1880.0,14.590000000000002,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0723,KEY-0723,Detected Malware Infiltration in Internal Systems,1,Malware,Low,Closed,Reporter 3,Assignee 7,2023-01-14,2023-01-15 00:00:00.000000,1,19.29,Critical,External Contractors,Steps to resolve Detected Malware Infiltration in Internal Systems,2182677.5,KRI,User_85,2023-01-14 06:28:00,file_access,Unknown,EU,2020,26,6,4960.0,7.558,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0724,KEY-0724,Unresolved Vulnerabilities from Latest Penetration Test,1,Penetration Testing Effectiveness,Low,In Progress,Reporter 2,Assignee 17,2024-01-23,2025-01-29 01:48:48.548031,372,70.93,Critical,C-Suite Executives,Steps to resolve Unresolved Vulnerabilities from Latest Penetration Test,2426055.0,KPI,User_96,2024-01-23 17:54:00,data_modification,USA,USA,1222,26,21,3395.0,18.286,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0725,KEY-0725,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,Open,Reporter 6,Assignee 4,2025-01-02,2025-01-29 01:48:48.548031,27,23.61,Critical,Operations,Steps to resolve Incomplete Risk Management Framework,1437722.5,KPI,User_62,2025-01-02 11:07:00,file_access,DE,CN,900,26,21,860.0,8.822,High,Flag for Review | Lock Account & Alert | Limit Data Transfer,Yellow-Orange
ISSUE-0726,KEY-0726,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Medium,Closed,Reporter 1,Assignee 5,2023-12-21,2023-12-25 00:00:00.000000,4,88.05,Critical,External Contractors,Steps to resolve Missing or Inaccurate Asset Records,1750987.5,KPI,User_22,2023-12-21 14:41:00,file_access,Unknown,Unknown,900,26,12,1080.0,22.41,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0727,KEY-0727,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Critical,Resolved,Reporter 7,Assignee 13,2023-12-12,2023-12-15 00:00:00.000000,3,91.11,Critical,External Contractors,Steps to resolve Delayed Patching of Known Vulnerabilities,1651250.0,KPI,User_53,2023-12-12 17:27:00,file_access,CN,CN,1047,26,6,602.0,24.322000000000003,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0728,KEY-0728,Insufficient Access Control Measures,1,Control Effectiveness,Critical,Closed,Reporter 4,Assignee 14,2023-04-06,2023-04-10 00:00:00.000000,4,13.44,Critical,Sales,Steps to resolve Insufficient Access Control Measures,2795222.0,KPI,User_28,2023-04-06 10:50:00,data_modification,IN,FR,1380,26,10,614.0,8.988,High,Escalate to SOC & Restrict Critical System Access | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0729,KEY-0729,Non-Compliance with Data Protection Regulations,1,Legal Compliance,High,Resolved,Reporter 5,Assignee 4,2024-10-20,2024-10-23 00:00:00.000000,3,36.46,Critical,Operations,Steps to resolve Non-Compliance with Data Protection Regulations,1326863.0,KRI,User_67,2024-10-20 10:51:00,file_access,USA,USA,2316,28,10,4064.0,12.792,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0730,KEY-0730,Successful Phishing Attempt Targeting Executives,1,Phishing Attack,High,Open,Reporter 8,Assignee 16,2023-04-12,2025-01-29 01:48:48.548031,658,104.34,Critical,IT,Steps to resolve Successful Phishing Attempt Targeting Executives,2291558.0,KRI,User_12,2023-04-12 09:26:00,login,JP,JP,900,26,13,10058.0,26.768,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0731,KEY-0731,Missing or Inaccurate Asset Records,1,Asset Inventory Accuracy,Critical,Open,Reporter 5,Assignee 8,2024-06-04,2025-01-29 01:48:48.548031,239,43.58,Critical,Operations,Steps to resolve Missing or Inaccurate Asset Records,2589545.0,KPI,User_18,2024-06-04 17:16:00,data_modification,DE,DE,900,26,31,1607.0,15.216,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0732,KEY-0732,Unauthorized Access Leading to Data Exposure,1,Data Breach,High,In Progress,Reporter 5,Assignee 7,2024-08-03,2025-01-29 01:48:48.548031,179,45.4,Critical,Finance,Steps to resolve Unauthorized Access Leading to Data Exposure,197819.0,KRI,User_98,2024-08-03 21:18:00,login,AU,AU,900,26,10,1112.0,14.98,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0733,KEY-0733,Delayed Patching of Known Vulnerabilities,1,Vulnerability Remediation,Low,Closed,Reporter 2,Assignee 17,2023-03-16,2023-03-24 00:00:00.000000,8,28.12,Critical,HR,Steps to resolve Delayed Patching of Known Vulnerabilities,187262.5,KPI,User_78,2023-03-16 00:09:00,file_access,DE,DE,1774,26,9,1235.0,9.724,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0734,KEY-0734,High-Volume Distributed Denial-of-Service Attack,1,DDOS,Low,Resolved,Reporter 8,Assignee 12,2023-07-18,2023-07-22 00:00:00.000000,4,61.94,Critical,External Contractors,Steps to resolve High-Volume Distributed Denial-of-Service Attack,2477725.0,KRI,User_92,2023-07-18 02:31:00,login,DE,DE,1802,26,6,932.5,16.288,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
ISSUE-0735,KEY-0735,Weak Authentication Protocols,1,Access Control,Critical,Open,Reporter 2,Assignee 1,2024-11-09,2025-01-29 01:48:48.548031,81,95.13,Critical,Sales,Steps to resolve Weak Authentication Protocols,2199515.0,KPI,User_14,2024-11-09 02:13:00,login,EU,EU,1342,28,10,4448.0,25.526,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0736,KEY-0736,Inadequate Firewall Configurations,1,Network Security,Critical,In Progress,Reporter 6,Assignee 11,2023-01-02,2025-01-29 01:48:48.548031,758,69.07,Critical,Finance,Steps to resolve Inadequate Firewall Configurations,928961.0,KPI,User_86,2023-01-02 23:57:00,file_access,EU,EU,900,26,6,10154.0,20.314,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0737,KEY-0737,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,Open,Reporter 6,Assignee 18,2024-06-02,2025-01-29 01:48:48.548031,241,47.6,Critical,HR,Steps to resolve Unauthorized Access Leading to Data Exposure,2257950.0,KRI,User_19,2024-06-02 22:28:00,login,IN,IN,900,26,9,3507.5,14.520000000000001,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0738,KEY-0738,Weak Authentication Protocols,1,Access Control,Critical,Resolved,Reporter 1,Assignee 18,2024-06-11,2024-06-18 00:00:00.000000,7,65.67,Critical,Sales,Steps to resolve Weak Authentication Protocols,917330.0,KPI,User_40,2024-06-11 13:49:00,file_access,DE,CN,1097,26,10,2054.0,19.434,Critical,Immediate System-wide Shutdown & Investigation | Lock Account & Alert | Limit Data Transfer,Dark Red
ISSUE-0739,KEY-0739,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Closed,Reporter 4,Assignee 7,2023-08-17,2023-08-25 00:00:00.000000,8,55.39,Critical,External Contractors,Steps to resolve Increased Exposure due to Insufficient Data Encryption,2605835.0,KRI,User_43,2023-08-17 17:46:00,file_access,UK,UK,900,26,6,1112.0,16.978,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0740,KEY-0740,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,Resolved,Reporter 9,Assignee 7,2023-08-31,2023-09-08 00:00:00.000000,8,48.55,Critical,IT,Steps to resolve Unauthorized Access Leading to Data Exposure,1059490.0,KRI,User_73,2023-08-31 18:05:00,file_access,FR,UK,2319,26,15,1335.0,14.71,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0741,KEY-0741,Weak Cloud Storage Access Controls,1,Cloud Security Posture,Medium,Open,Reporter 2,Assignee 16,2024-04-21,2025-01-29 01:48:48.548031,283,47.1,Critical,Finance,Steps to resolve Weak Cloud Storage Access Controls,283897.5,KRI,User_62,2024-04-21 19:44:00,data_modification,UK,UK,900,26,15,2102.5,14.42,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0742,KEY-0742,Unauthorized Access Leading to Data Exposure,1,Data Breach,Medium,Open,Reporter 9,Assignee 16,2024-06-11,2025-01-29 01:48:48.548031,232,27.82,Critical,Legal,Steps to resolve Unauthorized Access Leading to Data Exposure,1160767.5,KRI,User_57,2024-06-11 10:17:00,login,EU,CN,900,26,6,6520.0,10.564,Critical,Isolate Affected System & Restrict User Access | Lock Account & Alert | Limit Data Transfer,Orange-Red
ISSUE-0743,KEY-0743,Increased Exposure due to Insufficient Data Encryption,1,Risk Exposure,High,Closed,Reporter 6,Assignee 9,2024-05-28,2024-06-06 00:00:00.000000,9,32.91,Critical,IT,Steps to resolve Increased Exposure due to Insufficient Data Encryption,1359146.0,KRI,User_87,2024-05-28 09:02:00,data_modification,IN,IN,900,26,13,3641.0,12.482,Critical,Escalate to Security Operations Center (SOC) & Block User | Lock Account & Alert | Limit Data Transfer,Red
ISSUE-0744,KEY-0744,Incomplete Risk Management Framework,1,Risk Management Maturity,Low,In Progress,Reporter 6,Assignee 12,2023-11-29,2025-01-29 01:48:48.548031,427,28.6,Critical,External Contractors,Steps to resolve Incomplete Risk Management Framework,498480.0,KPI,User_58,2023-11-29 08:56:00,file_access,UK,UK,900,26,12,12580.0,9.82,Critical,Increase Monitoring & Schedule Review | Lock Account & Alert | Limit Data Transfer,Orange
